Image,Class ID,Confidence,x_center,y_center,width,height
@EAHCI_2173.jpg,0,0.850103,0.116204,0.659877,0.225,0.67284
@EAHCI_1809.jpg,9,0.302453,0.50221,0.406641,0.469613,0.367969
@lobelia4cosmetics_14845.jpg,0,0.330363,0.662598,0.688477,0.170898,0.4375
@lobelia4cosmetics_14845.jpg,73,0.575717,0.506348,0.943359,0.516602,0.105469
@EAHCI_1842.jpg,0,0.319811,0.894271,0.941406,0.196875,0.110937
@EAHCI_1842.jpg,39,0.420072,0.184375,0.396875,0.05625,0.109375
@EAHCI_1842.jpg,39,0.439115,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_1842.jpg,39,0.553229,0.145313,0.394141,0.0447917,0.114844
@EAHCI_1842.jpg,39,0.629494,0.113542,0.390234,0.0375,0.108594
@EAHCI_1842.jpg,0,0.776996,0.289583,0.682813,0.579167,0.634375
@EAHCI_1842.jpg,62,0.828613,0.749479,0.339844,0.463542,0.41875
@DoctorsET_511.jpg,25,0.275261,0.488,0.550639,0.24,0.377581
@EAHCI_2355.jpg,73,0.291643,0.29375,0.480035,0.0671875,0.109375
@EAHCI_2355.jpg,73,0.391931,0.779297,0.458333,0.0835937,0.125
@EAHCI_2355.jpg,40,0.403804,0.435547,0.409722,0.0226563,0.135417
@EAHCI_2355.jpg,0,0.813659,0.311719,0.515625,0.123438,0.840278
@EAHCI_2355.jpg,0,0.822991,0.493359,0.513889,0.102344,0.788194
@EAHCI_2355.jpg,0,0.831992,0.409375,0.559896,0.0984375,0.730903
@EAHCI_2355.jpg,0,0.851307,0.683594,0.547743,0.120312,0.855903
@EAHCI_2355.jpg,0,0.855278,0.585156,0.523438,0.1125,0.842014
@EAHCI_2355.jpg,0,0.87206,0.197656,0.499132,0.117188,0.835069
@EAHCI_2355.jpg,0,0.889389,0.802344,0.534722,0.140625,0.916667
@EAHCI_2355.jpg,0,0.915069,0.0921875,0.519965,0.125,0.782986
@EAHCI_2445.jpg,29,0.258762,0.818232,0.592969,0.109392,0.075
@EAHCI_2445.jpg,32,0.557191,0.818232,0.593359,0.111602,0.0773437
@EAHCI_2445.jpg,0,0.561679,0.864088,0.792188,0.148066,0.117188
@EAHCI_2445.jpg,56,0.690279,0.747514,0.887891,0.144751,0.0835937
@EAHCI_2445.jpg,0,0.712699,0.814365,0.615234,0.274033,0.189844
@EAHCI_2445.jpg,0,0.775331,0.790055,0.846875,0.183425,0.164062
@EAHCI_2445.jpg,0,0.81501,0.751381,0.403125,0.128177,0.189063
@EAHCI_2445.jpg,0,0.820371,0.870166,0.398438,0.131492,0.195312
@EAHCI_2445.jpg,0,0.845597,0.801657,0.191406,0.21768,0.170312
@yetenaweg_802.jpg,55,0.296865,0.386328,0.542708,0.132031,0.075
@yetenaweg_802.jpg,60,0.327534,0.535156,0.574479,0.546875,0.244792
@yetenaweg_802.jpg,55,0.560435,0.435547,0.488542,0.0804688,0.0666667
@yetenaweg_802.jpg,56,0.616121,0.23125,0.914583,0.229687,0.170833
@yetenaweg_802.jpg,0,0.687476,0.0628906,0.6,0.124219,0.789583
@yetenaweg_802.jpg,0,0.764199,0.183203,0.659896,0.252344,0.671875
@yetenaweg_802.jpg,0,0.835745,0.325,0.429167,0.15625,0.25
@yetenaweg_802.jpg,0,0.885643,0.786328,0.626042,0.210156,0.733333
@EAHCI_1720.jpg,0,0.355401,0.313281,0.353906,0.132812,0.220313
@EAHCI_1720.jpg,26,0.411527,0.885156,0.475781,0.120312,0.139062
@EAHCI_1720.jpg,0,0.491681,0.040625,0.621875,0.08125,0.69375
@EAHCI_1720.jpg,0,0.59985,0.614062,0.560938,0.140625,0.665625
@EAHCI_1720.jpg,0,0.761306,0.474219,0.527344,0.357812,0.848437
@EAHCI_1720.jpg,0,0.78515,0.138281,0.591406,0.173438,0.642187
@EAHCI_1720.jpg,62,0.838087,0.071875,0.172656,0.134375,0.132812
@EAHCI_1720.jpg,0,0.868538,0.907031,0.56875,0.185937,0.621875
@DoctorsET_591.jpg,54,0.264442,0.582422,0.413889,0.102344,0.113889
@DoctorsET_591.jpg,27,0.286708,0.164844,0.45,0.025,0.0722222
@DoctorsET_591.jpg,45,0.351332,0.461328,0.392361,0.100781,0.0986111
@DoctorsET_591.jpg,0,0.483274,0.751562,0.497917,0.135937,0.409722
@DoctorsET_591.jpg,45,0.522497,0.378125,0.468056,0.0953125,0.0972222
@DoctorsET_591.jpg,0,0.914077,0.151172,0.653472,0.113281,0.693056
@DoctorsET_591.jpg,56,0.917994,0.729688,0.795833,0.184375,0.402778
@DoctorsET_591.jpg,56,0.91832,0.257422,0.795139,0.169531,0.395833
@yetenaweg_298.jpg,63,0.794463,0.485547,0.676042,0.163281,0.152083
@yetenaweg_298.jpg,0,0.931958,0.326562,0.651563,0.221875,0.696875
@yetenaweg_298.jpg,0,0.945988,0.668359,0.658333,0.241406,0.683333
@lobelia4cosmetics_14486.jpg,0,0.301428,0.560547,0.738281,0.0585938,0.146484
@lobelia4cosmetics_14486.jpg,0,0.397497,0.550781,0.714844,0.0371094,0.113281
@lobelia4cosmetics_14486.jpg,39,0.552931,0.648438,0.568848,0.246094,0.538086
@lobelia4cosmetics_14486.jpg,0,0.580514,0.581543,0.753418,0.0712891,0.129883
@lobelia4cosmetics_14486.jpg,0,0.585273,0.472656,0.684082,0.105469,0.295898
@lobelia4cosmetics_14486.jpg,0,0.647013,0.623535,0.727051,0.0732422,0.137695
@lobelia4cosmetics_14486.jpg,0,0.783029,0.391113,0.633301,0.0986328,0.178711
@lobelia4cosmetics_14486.jpg,0,0.837816,0.30127,0.658691,0.133789,0.143555
@EAHCI_2074.jpg,76,0.286058,0.669141,0.370833,0.199219,0.54375
@EAHCI_2074.jpg,0,0.440661,0.485547,0.499479,0.971094,0.986458
@lobelia4cosmetics_14841.jpg,0,0.861932,0.628225,0.590234,0.240031,0.299219
@lobelia4cosmetics_15181.jpg,47,0.270616,0.58935,0.237365,0.0812274,0.0631769
@lobelia4cosmetics_15181.jpg,47,0.307676,0.331227,0.240072,0.0848375,0.0541516
@lobelia4cosmetics_15181.jpg,49,0.350895,0.420578,0.233755,0.0974729,0.0631769
@lobelia4cosmetics_15181.jpg,49,0.536241,0.65704,0.23556,0.0722022,0.0631769
@lobelia4cosmetics_14619.jpg,55,0.316745,0.232083,0.7025,0.1075,0.108333
@DoctorsET_139.jpg,45,0.654799,0.179104,0.210625,0.241791,0.17375
@yetenaweg_1210.jpg,0,0.634454,0.091875,0.100625,0.06125,0.05875
@EAHCI_2149.jpg,9,0.300182,0.501657,0.407813,0.468508,0.367188
@lobelia4cosmetics_14496.jpg,39,0.362377,0.628516,0.549609,0.194531,0.455469
@lobelia4cosmetics_14496.jpg,75,0.771509,0.114844,0.749219,0.107813,0.323438
@DoctorsET_421.jpg,73,0.255429,0.499115,0.5,0.874336,1.0
@DoctorsET_55.jpg,27,0.278023,0.0960938,0.423611,0.025,0.0638889
@DoctorsET_55.jpg,41,0.551213,0.426172,0.792361,0.0539063,0.1375
@DoctorsET_55.jpg,0,0.845599,0.640234,0.625,0.203906,0.75
@DoctorsET_55.jpg,0,0.909061,0.0933594,0.591667,0.186719,0.816667
@lobelia4cosmetics_14600.jpg,47,0.270616,0.58935,0.237365,0.0812274,0.0631769
@lobelia4cosmetics_14600.jpg,47,0.307676,0.331227,0.240072,0.0848375,0.0541516
@lobelia4cosmetics_14600.jpg,49,0.350895,0.420578,0.233755,0.0974729,0.0631769
@lobelia4cosmetics_14600.jpg,49,0.536241,0.65704,0.23556,0.0722022,0.0631769
@yetenaweg_352.jpg,71,0.285233,0.454225,0.513125,0.429577,0.08375
@yetenaweg_352.jpg,41,0.764266,0.442782,0.61125,0.272887,0.1875
@EAHCI_2097.jpg,76,0.278398,0.669531,0.370313,0.198437,0.538542
@EAHCI_2097.jpg,0,0.43922,0.485547,0.499479,0.971094,0.984375
@yetenaweg_1055.jpg,0,0.466871,0.206641,0.427344,0.344531,0.310937
@lobelia4cosmetics_14286.jpg,45,0.758214,0.462222,0.54,0.297778,0.253333
@DoctorsET_44.jpg,0,0.252423,0.0564815,0.319328,0.111111,0.480672
@DoctorsET_44.jpg,56,0.258274,0.672222,0.720168,0.205556,0.52605
@DoctorsET_44.jpg,56,0.270787,0.556019,0.429412,0.162037,0.401681
@DoctorsET_44.jpg,56,0.299342,0.83287,0.42521,0.0787037,0.184874
@DoctorsET_44.jpg,39,0.338673,0.878241,0.0705882,0.0212963,0.0806723
@DoctorsET_44.jpg,56,0.359275,0.899537,0.714286,0.197222,0.52437
@DoctorsET_44.jpg,74,0.430892,0.421759,0.0420168,0.0453704,0.0840336
@DoctorsET_44.jpg,0,0.459585,0.938889,0.877311,0.12037,0.22521
@DoctorsET_44.jpg,0,0.51776,0.133333,0.131092,0.062963,0.262185
@DoctorsET_44.jpg,56,0.527628,0.268519,0.263025,0.0814815,0.203361
@DoctorsET_44.jpg,27,0.594284,0.00972222,0.373109,0.0175926,0.242017
@DoctorsET_44.jpg,0,0.615788,0.584259,0.337815,0.1,0.383193
@DoctorsET_44.jpg,56,0.671631,0.344907,0.717647,0.269444,0.557983
@DoctorsET_44.jpg,0,0.682342,0.876852,0.554622,0.240741,0.759664
@DoctorsET_44.jpg,0,0.684626,0.778241,0.297479,0.0601852,0.252101
@DoctorsET_44.jpg,65,0.708685,0.569444,0.621849,0.0333333,0.0268908
@DoctorsET_44.jpg,0,0.71894,0.5,0.357143,0.131481,0.458824
@DoctorsET_44.jpg,0,0.768328,0.136111,0.557983,0.268519,0.847059
@DoctorsET_44.jpg,0,0.832694,0.621296,0.560504,0.344444,0.855462
@EAHCI_2315.jpg,73,0.307368,0.176953,0.399306,0.0648438,0.111111
@EAHCI_2315.jpg,73,0.309118,0.293359,0.480035,0.0664062,0.109375
@EAHCI_2315.jpg,40,0.389526,0.435547,0.41059,0.0226563,0.137153
@EAHCI_2315.jpg,73,0.394006,0.778906,0.458333,0.0828125,0.125
@EAHCI_2315.jpg,0,0.816163,0.311719,0.515625,0.123438,0.836806
@EAHCI_2315.jpg,0,0.822538,0.493359,0.513889,0.102344,0.788194
@EAHCI_2315.jpg,0,0.832278,0.409375,0.559896,0.0984375,0.730903
@EAHCI_2315.jpg,0,0.853579,0.585156,0.524306,0.1125,0.840278
@EAHCI_2315.jpg,0,0.856801,0.683203,0.548611,0.119531,0.854167
@EAHCI_2315.jpg,0,0.870752,0.198828,0.5,0.116406,0.833333
@EAHCI_2315.jpg,0,0.890736,0.802344,0.534722,0.140625,0.916667
@EAHCI_2315.jpg,0,0.915602,0.0917969,0.519965,0.125781,0.782986
@EAHCI_2507.jpg,73,0.362913,0.164352,0.840278,0.0861111,0.0583333
@EAHCI_2507.jpg,0,0.517583,0.410185,0.846296,0.12037,0.307407
@EAHCI_2507.jpg,0,0.625942,0.827315,0.243056,0.336111,0.471296
@EAHCI_2507.jpg,0,0.819072,0.315278,0.8375,0.112037,0.325
@EAHCI_2507.jpg,0,0.879207,0.183796,0.802778,0.163889,0.392593
@EAHCI_2507.jpg,0,0.91064,0.0587963,0.797222,0.115741,0.401852
@DoctorsET_664.jpg,0,0.68668,0.350781,0.626389,0.135937,0.402778
@DoctorsET_664.jpg,0,0.817198,0.442969,0.641667,0.204688,0.361111
@DoctorsET_664.jpg,0,0.847195,0.228125,0.649306,0.151562,0.370833
@EAHCI_2012.jpg,0,0.486904,0.484375,0.503333,0.96875,0.983333
@yetenaweg_821.jpg,74,0.350297,0.712037,0.910185,0.144444,0.17963
@EAHCI_1643.jpg,76,0.286422,0.669531,0.371354,0.2,0.544792
@EAHCI_1643.jpg,0,0.440226,0.485547,0.499479,0.971094,0.986458
@EAHCI_1773.jpg,0,0.442176,0.856952,0.10875,0.272727,0.2175
@EAHCI_1773.jpg,0,0.450811,0.36631,0.6175,0.71123,0.7425
@EAHCI_1773.jpg,0,0.602493,0.439171,0.326875,0.501337,0.48375
@EAHCI_1773.jpg,0,0.717831,0.669786,0.27,0.176471,0.3575
@EAHCI_1773.jpg,0,0.759597,0.279412,0.149375,0.187166,0.23125
@EAHCI_1773.jpg,0,0.761743,0.0842246,0.371875,0.168449,0.36875
@EAHCI_1773.jpg,0,0.806412,0.83623,0.53625,0.322193,0.9275
@yetenaweg_630.jpg,56,0.272021,0.9875,0.399625,0.025,0.0637899
@yetenaweg_630.jpg,56,0.28629,0.98625,0.474672,0.0275,0.0825516
@yetenaweg_630.jpg,0,0.303802,0.953125,0.956848,0.09375,0.0637899
@yetenaweg_630.jpg,0,0.313938,0.21375,0.34803,0.045,0.0844278
@yetenaweg_630.jpg,0,0.392794,0.019375,0.794559,0.03875,0.26454
@yetenaweg_630.jpg,56,0.439296,0.966875,0.547842,0.06625,0.11257
@yetenaweg_630.jpg,56,0.568987,0.025,0.476548,0.05,0.150094
@yetenaweg_630.jpg,0,0.569804,0.15125,0.543152,0.09,0.380863
@yetenaweg_630.jpg,56,0.573537,0.885625,0.396811,0.03625,0.0619137
@yetenaweg_630.jpg,56,0.59774,0.948125,0.465291,0.06125,0.101313
@yetenaweg_630.jpg,67,0.616623,0.18875,0.850844,0.085,0.0506567
@yetenaweg_630.jpg,0,0.657049,0.489375,0.36773,0.08375,0.168856
@yetenaweg_630.jpg,0,0.66558,0.82,0.530957,0.13,0.277674
@yetenaweg_630.jpg,0,0.671448,0.8775,0.623827,0.2275,0.418386
@yetenaweg_630.jpg,0,0.70886,0.2425,0.485929,0.155,0.341463
@yetenaweg_630.jpg,0,0.74251,0.699375,0.413696,0.07875,0.208255
@yetenaweg_630.jpg,0,0.774135,0.743125,0.474672,0.15125,0.255159
@yetenaweg_630.jpg,0,0.789113,0.095625,0.662289,0.19125,0.454034
@yetenaweg_630.jpg,0,0.835025,0.315,0.408068,0.0975,0.196998
@EAHCI_2089.jpg,0,0.319811,0.894271,0.941406,0.196875,0.110937
@EAHCI_2089.jpg,39,0.420072,0.184375,0.396875,0.05625,0.109375
@EAHCI_2089.jpg,39,0.439115,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_2089.jpg,39,0.553229,0.145313,0.394141,0.0447917,0.114844
@EAHCI_2089.jpg,39,0.629494,0.113542,0.390234,0.0375,0.108594
@EAHCI_2089.jpg,0,0.776996,0.289583,0.682813,0.579167,0.634375
@EAHCI_2089.jpg,62,0.828613,0.749479,0.339844,0.463542,0.41875
@yetenaweg_657.jpg,41,0.930577,0.674265,0.651436,0.198529,0.336815
@lobelia4cosmetics_15140.jpg,65,0.288359,0.778,0.936,0.164,0.09
@lobelia4cosmetics_15140.jpg,67,0.322235,0.781,0.9355,0.166,0.089
@DoctorsET_628.jpg,0,0.28644,0.820312,0.234722,0.04375,0.130556
@DoctorsET_628.jpg,0,0.3966,0.805859,0.329861,0.0460938,0.143056
@DoctorsET_628.jpg,27,0.58728,0.372266,0.759028,0.0226563,0.126389
@DoctorsET_628.jpg,0,0.617582,0.844531,0.331944,0.0515625,0.208333
@DoctorsET_628.jpg,0,0.721993,0.478516,0.64375,0.175781,0.509722
@DoctorsET_628.jpg,0,0.795198,0.412891,0.404167,0.142969,0.380556
@DoctorsET_628.jpg,0,0.803704,0.35625,0.718056,0.139062,0.441667
@DoctorsET_628.jpg,0,0.818433,0.578516,0.475694,0.164844,0.368056
@DoctorsET_628.jpg,0,0.874005,0.603125,0.742361,0.140625,0.490278
@EAHCI_2140.jpg,0,0.54059,0.680909,0.562756,0.630909,0.819918
@EAHCI_2140.jpg,0,0.765576,0.321364,0.496589,0.515455,0.971351
@yetenaweg_917.jpg,26,0.295547,0.105078,0.694021,0.194531,0.5932
@yetenaweg_917.jpg,0,0.381868,0.965234,0.284291,0.0601562,0.179367
@yetenaweg_917.jpg,0,0.467184,0.944141,0.276084,0.0320312,0.169988
@yetenaweg_917.jpg,0,0.503507,0.984766,0.287222,0.0304688,0.178195
@yetenaweg_917.jpg,26,0.653345,0.538281,0.753224,0.314063,0.479484
@yetenaweg_917.jpg,0,0.802547,0.418359,0.478312,0.210156,0.518171
@yetenaweg_917.jpg,0,0.854116,0.167969,0.589097,0.290625,0.800703
@yetenaweg_917.jpg,0,0.883987,0.562891,0.634232,0.342969,0.715123
@yetenaweg_917.jpg,0,0.921684,0.862109,0.567409,0.275781,0.851114
@DoctorsET_401.jpg,74,0.33389,0.774904,0.514375,0.185824,0.17875
@yetenaweg_351.jpg,0,0.811305,0.0863281,0.178097,0.121094,0.252212
@DoctorsET_827.jpg,67,0.264908,0.7,0.711806,0.0296875,0.0375
@DoctorsET_827.jpg,56,0.308924,0.130859,0.770833,0.261719,0.430556
@DoctorsET_827.jpg,0,0.867349,0.508203,0.647222,0.192969,0.686111
@DoctorsET_827.jpg,0,0.879948,0.783594,0.642361,0.239063,0.715278
@DoctorsET_827.jpg,0,0.88214,0.164844,0.628472,0.220313,0.729167
@CheMed123_70.jpg,58,0.445947,0.156944,0.443701,0.147222,0.175591
@CheMed123_70.jpg,62,0.463561,0.546528,0.188583,0.351389,0.133071
@CheMed123_70.jpg,0,0.761417,0.535417,0.478346,0.415278,0.695276
@CheMed123_70.jpg,58,0.882313,0.831944,0.564173,0.336111,0.290551
@EAHCI_1581.jpg,56,0.417759,0.477604,0.860547,0.603125,0.275781
@EAHCI_1581.jpg,56,0.485357,0.0541667,0.598047,0.108333,0.285156
@EAHCI_1581.jpg,62,0.509781,0.510938,0.31875,0.223958,0.132812
@EAHCI_1581.jpg,63,0.548855,0.423438,0.863672,0.507292,0.272656
@EAHCI_1581.jpg,0,0.620897,0.694271,0.632422,0.609375,0.558594
@EAHCI_1581.jpg,0,0.753443,0.285417,0.579687,0.460417,0.8
@EAHCI_1493.jpg,0,0.53996,0.291111,0.491667,0.582222,0.976667
@EAHCI_1493.jpg,67,0.560572,0.106667,0.83,0.195556,0.333333
@EAHCI_2479.jpg,0,0.265731,0.861173,0.671484,0.255531,0.153906
@EAHCI_2479.jpg,0,0.285556,0.954646,0.0601562,0.090708,0.120312
@EAHCI_2479.jpg,0,0.293912,0.818584,0.370703,0.261062,0.278906
@EAHCI_2479.jpg,0,0.296595,0.863938,0.112891,0.134956,0.177344
@EAHCI_2479.jpg,26,0.338412,0.419801,0.136328,0.085177,0.0445312
@EAHCI_2479.jpg,26,0.342815,0.509956,0.164453,0.0752212,0.0554687
@EAHCI_2479.jpg,0,0.363883,0.809735,0.0730469,0.0619469,0.0789063
@EAHCI_2479.jpg,0,0.52833,0.54646,0.122266,0.10177,0.217969
@EAHCI_2479.jpg,0,0.552461,0.396571,0.127734,0.127212,0.216406
@EAHCI_2479.jpg,0,0.576869,0.151549,0.105859,0.183628,0.211719
@EAHCI_2479.jpg,0,0.623212,0.335177,0.129297,0.0752212,0.214844
@EAHCI_2479.jpg,0,0.634199,0.727876,0.123047,0.139381,0.188281
@EAHCI_2479.jpg,62,0.68873,0.860619,0.672266,0.256637,0.153906
@EAHCI_2479.jpg,0,0.707668,0.488385,0.121875,0.0984513,0.221875
@EAHCI_2479.jpg,0,0.773566,0.270465,0.127344,0.131637,0.2125
@EAHCI_2479.jpg,0,0.820745,0.628319,0.115625,0.110619,0.229687
@DoctorsET_539.jpg,65,0.348872,0.763281,0.843838,0.040625,0.0378151
@DoctorsET_539.jpg,41,0.355906,0.546484,0.687675,0.0367187,0.0588235
@DoctorsET_539.jpg,60,0.445382,0.557422,0.843838,0.200781,0.281513
@DoctorsET_539.jpg,41,0.447184,0.488672,0.690476,0.0273438,0.0616246
@DoctorsET_539.jpg,41,0.510262,0.615625,0.691877,0.025,0.0588235
@DoctorsET_539.jpg,56,0.542614,0.889844,0.893557,0.20625,0.212885
@DoctorsET_539.jpg,56,0.722214,0.128906,0.880952,0.185937,0.215686
@DoctorsET_539.jpg,0,0.797675,0.327734,0.732493,0.197656,0.512605
@DoctorsET_539.jpg,0,0.830172,0.841016,0.709384,0.314844,0.556022
@DoctorsET_539.jpg,0,0.885534,0.7,0.714986,0.229687,0.547619
@DoctorsET_539.jpg,0,0.88737,0.525781,0.498599,0.354688,0.980392
@DoctorsET_539.jpg,0,0.902384,0.170703,0.69888,0.305469,0.571429
@EAHCI_2203.jpg,0,0.318071,0.894271,0.941406,0.196875,0.110937
@EAHCI_2203.jpg,39,0.424663,0.184375,0.396875,0.05625,0.109375
@EAHCI_2203.jpg,39,0.441949,0.501562,0.572266,0.0885417,0.0945313
@EAHCI_2203.jpg,39,0.553916,0.144792,0.394141,0.0458333,0.114844
@EAHCI_2203.jpg,39,0.628152,0.113542,0.390234,0.0375,0.108594
@EAHCI_2203.jpg,0,0.775896,0.289062,0.682813,0.578125,0.634375
@EAHCI_2203.jpg,62,0.829585,0.75,0.340234,0.464583,0.419531
@EAHCI_2142.jpg,73,0.270125,0.16713,0.652469,0.134259,0.159259
@EAHCI_2142.jpg,25,0.277216,0.921759,0.307407,0.15463,0.120988
@EAHCI_2142.jpg,0,0.291775,0.318981,0.412963,0.0601852,0.164198
@EAHCI_2142.jpg,26,0.349734,0.627778,0.619136,0.062963,0.107407
@EAHCI_2142.jpg,0,0.372689,0.39213,0.38642,0.0527778,0.153086
@EAHCI_2142.jpg,0,0.373195,0.824074,0.45,0.0740741,0.253086
@EAHCI_2142.jpg,0,0.385487,0.487037,0.395679,0.0574074,0.137037
@EAHCI_2142.jpg,0,0.390177,0.923611,0.677778,0.149074,0.634568
@EAHCI_2142.jpg,0,0.591468,0.703241,0.387654,0.0564815,0.125926
@EAHCI_2142.jpg,0,0.606972,0.369444,0.674074,0.118519,0.619753
@EAHCI_2142.jpg,0,0.632367,0.8625,0.672222,0.137963,0.630864
@EAHCI_2142.jpg,0,0.680889,0.455093,0.659259,0.110185,0.609877
@EAHCI_2142.jpg,0,0.688863,0.66713,0.657407,0.112037,0.598765
@EAHCI_2142.jpg,0,0.694757,0.561111,0.661111,0.148148,0.653086
@EAHCI_2142.jpg,0,0.729432,0.752778,0.659259,0.109259,0.577778
@EAHCI_2142.jpg,0,0.841605,0.259259,0.674074,0.155556,0.649383
@EAHCI_2142.jpg,0,0.85056,0.116204,0.659877,0.225,0.67284
@DoctorsET_459.jpg,27,0.585883,0.530859,0.57034,0.0367187,0.0691676
@DoctorsET_459.jpg,27,0.73782,0.28125,0.645955,0.04375,0.337632
@DoctorsET_459.jpg,41,0.836093,0.726562,0.821805,0.05625,0.112544
@DoctorsET_459.jpg,0,0.853566,0.551953,0.5932,0.305469,0.534584
@DoctorsET_459.jpg,0,0.898087,0.28125,0.561547,0.267188,0.579132
@DoctorsET_459.jpg,0,0.925716,0.874609,0.603165,0.208594,0.458382
@DoctorsET_530.jpg,0,0.640851,0.596484,0.26226,0.175781,0.307036
@DoctorsET_530.jpg,0,0.698743,0.364062,0.515991,0.15625,0.469083
@DoctorsET_530.jpg,27,0.72903,0.379687,0.497335,0.021875,0.114072
@DoctorsET_530.jpg,0,0.757336,0.421094,0.201493,0.151562,0.317697
@DoctorsET_530.jpg,0,0.760769,0.625,0.528252,0.146875,0.491471
@DoctorsET_530.jpg,0,0.86598,0.492578,0.485608,0.180469,0.574627
@DoctorsET_72.jpg,0,0.49564,0.0997352,0.106641,0.0370697,0.0648438
@EAHCI_2248.jpg,76,0.286258,0.669141,0.371354,0.200781,0.540625
@EAHCI_2248.jpg,0,0.444223,0.485938,0.499479,0.971875,0.986458
@lobelia4cosmetics_15150 (1).jpg,39,0.544823,0.745605,0.62207,0.258789,0.630859
@lobelia4cosmetics_15150 (1).jpg,39,0.703029,0.560547,0.625,0.0957031,0.529297
@yetenaweg_847.jpg,0,0.26442,0.64213,0.684722,0.108333,0.308333
@yetenaweg_847.jpg,0,0.432858,0.78287,0.725463,0.173148,0.313889
@lobelia4cosmetics_14798.jpg,39,0.651109,0.496,0.4945,0.302,0.863
@EAHCI_1508.jpg,60,0.25032,0.370703,0.845312,0.741406,0.309375
@EAHCI_1508.jpg,39,0.259395,0.744531,0.451042,0.0203125,0.0729167
@EAHCI_1508.jpg,56,0.278955,0.4125,0.541146,0.257812,0.211458
@EAHCI_1508.jpg,41,0.318086,0.743359,0.456771,0.0179687,0.0635417
@EAHCI_1508.jpg,60,0.328418,0.119531,0.559375,0.234375,0.264583
@EAHCI_1508.jpg,60,0.34953,0.611328,0.519792,0.107031,0.18125
@EAHCI_1508.jpg,39,0.360753,0.632812,0.428125,0.0171875,0.0666667
@EAHCI_1508.jpg,60,0.380379,0.827344,0.606771,0.340625,0.255208
@EAHCI_1508.jpg,56,0.381603,0.589063,0.407813,0.0515625,0.0489583
@EAHCI_1508.jpg,39,0.55038,0.176953,0.409375,0.0164062,0.0666667
@EAHCI_1508.jpg,63,0.568223,0.367578,0.410937,0.0710938,0.059375
@EAHCI_1508.jpg,39,0.685687,0.865625,0.4875,0.034375,0.11875
@EAHCI_1508.jpg,0,0.716079,0.722656,0.425521,0.135937,0.115625
@EAHCI_1508.jpg,0,0.773075,0.0515625,0.395312,0.103125,0.121875
@EAHCI_1508.jpg,39,0.82115,0.648438,0.676562,0.0828125,0.378125
@EAHCI_1508.jpg,0,0.825381,0.891016,0.433854,0.0976562,0.219792
@EAHCI_1508.jpg,62,0.831803,0.424219,0.233333,0.184375,0.177083
@EAHCI_1508.jpg,0,0.844624,0.112891,0.346875,0.0882813,0.170833
@EAHCI_1508.jpg,0,0.885961,0.957422,0.454688,0.0851562,0.238542
@EAHCI_1508.jpg,39,0.889672,0.184766,0.685417,0.0914062,0.402083
@yetenaweg_341.jpg,0,0.821116,0.146667,0.156667,0.206667,0.233333
@lobelia4cosmetics_15171.jpg,39,0.486599,0.614062,0.575391,0.248437,0.733594
@EAHCI_1988.jpg,9,0.302453,0.50221,0.406641,0.469613,0.367969
@DoctorsET_470.jpg,56,0.329575,0.25625,0.808333,0.0390625,0.161111
@DoctorsET_470.jpg,41,0.330004,0.480469,0.690972,0.0296875,0.0569444
@DoctorsET_470.jpg,60,0.566962,0.553516,0.847917,0.197656,0.284722
@DoctorsET_470.jpg,41,0.611389,0.609766,0.693056,0.0289063,0.0555556
@DoctorsET_470.jpg,56,0.671015,0.117969,0.880556,0.19375,0.213889
@DoctorsET_470.jpg,56,0.722681,0.885156,0.894444,0.20625,0.211111
@DoctorsET_470.jpg,0,0.809281,0.320703,0.734028,0.213281,0.520833
@DoctorsET_470.jpg,0,0.864564,0.694141,0.719444,0.228906,0.544444
@DoctorsET_470.jpg,0,0.887825,0.840234,0.707639,0.316406,0.5625
@DoctorsET_470.jpg,0,0.893122,0.164844,0.700694,0.31875,0.579167
@DoctorsET_470.jpg,0,0.91005,0.515234,0.507639,0.371094,0.956944
@yetenaweg_620.jpg,0,0.552004,0.303315,0.675,0.133702,0.126563
@yetenaweg_620.jpg,0,0.641803,0.173481,0.662109,0.163536,0.158594
@EAHCI_1968.jpg,63,0.260608,0.67945,0.549296,0.10275,0.0588988
@EAHCI_1968.jpg,0,0.26266,0.468162,0.279129,0.0477569,0.0819462
@EAHCI_1968.jpg,63,0.273192,0.674385,0.546735,0.156295,0.238156
@EAHCI_1968.jpg,26,0.281415,0.803184,0.587068,0.0868307,0.049936
@EAHCI_1968.jpg,73,0.303733,0.200434,0.581306,0.111433,0.0793854
@EAHCI_1968.jpg,0,0.307945,0.599132,0.441101,0.109986,0.390525
@EAHCI_1968.jpg,0,0.315868,0.872648,0.340589,0.0694645,0.133163
@EAHCI_1968.jpg,63,0.33584,0.476845,0.603073,0.10275,0.0614597
@EAHCI_1968.jpg,0,0.456227,0.607091,0.306658,0.0853835,0.113956
@EAHCI_1968.jpg,0,0.498654,0.798119,0.395647,0.146165,0.253521
@EAHCI_1968.jpg,0,0.535202,0.691028,0.384123,0.10275,0.209987
@EAHCI_1968.jpg,0,0.564054,0.675109,0.546735,0.157742,0.238156
@EAHCI_1968.jpg,0,0.589245,0.797395,0.544814,0.136035,0.244558
